0.1,-0.47
0.2,-0.43
0.3,-0.37
0.4,-0.39
0.5,-0.41
0.6,-0.41
0.7,-0.37
0.8,-0.43
0.9,-0.37
1,-0.39
1.1,-0.45
1.2,-0.41
1.3,-0.39
1.4,-0.39
1.5,-0.37
1.6,-0.31
1.7,-0.39
1.8,-0.39
1.9,-0.43
2,-0.45
2.1,-0.37
2.2,-0.37
2.3,-0.43
2.4,-0.45
2.5,-0.37
2.6,-0.37
2.7,-0.37
2.8,-0.37
2.9,-0.39
3,-0.39
3.1,-0.39
3.2,-0.37
3.3,-0.37
3.4,-0.35
3.5,-0.37
3.6,-0.37
3.7,-0.37
3.8,-0.41
3.9,-0.35
4,-0.43
4.1,-0.39
4.2,-0.41
4.3,-0.41
4.4,-0.41
4.5,-0.35
4.6,-0.37
4.7,-0.41
4.8,-0.37
4.9,-0.41
5,-0.41
5.1,-0.41
5.2,-0.35
5.3,-0.39
5.4,-0.45
5.5,-0.43
5.6,-0.39
5.7,-0.39
5.8,-0.41
5.9,-0.39
6,-0.39
6.1,-0.41
6.2,-0.37
6.3,-0.41
6.4,-0.37
6.5,-0.35
6.6,-0.39
6.7,-0.37
6.8,-0.37
6.9,-0.37
7,-0.39
7.1,-0.43
7.2,-0.41
7.3,-0.41
7.4,-0.41
7.5,-0.39
7.6,-0.39
7.7,-0.35
7.8,-0.41
7.9,-0.43
8,-0.39
8.1,-0.35
8.2,-0.39
8.3,-0.43
8.4,-0.39
8.5,-0.39
8.6,-0.43
8.7,-0.39
8.8,-0.43
8.9,-0.43
9,-0.37
9.1,-0.35
9.2,-0.35
9.3,-0.37
9.4,-0.43
9.5,-0.41
9.6,-0.37
9.7,-0.39
9.8,-0.43
9.9,-0.35
10,-0.43
10.1,-0.43
10.2,-0.39
10.3,-0.41
10.4,-0.37
10.5,-0.43
10.6,-0.45
10.7,-0.41
10.8,-0.45
10.9,-0.43
11,-0.43
11.1,-0.31
11.2,-0.41
11.3,-0.43
11.4,-0.37
11.5,-0.39
11.6,-0.37
11.7,-0.35
11.8,-0.37
11.9,-0.41
12,-0.37
12.1,-0.45
12.2,-0.39
12.3,-0.39
12.4,-0.43
12.5,-0.49
12.6,-0.51
12.7,-0.45
12.8,-0.8
12.9,-0.45
13,-0.24
13.1,-0.51
13.2,-0.41
13.3,-0.49
13.4,-0.33
13.5,-0.24
13.6,-0.22
13.7,0.02
13.8,0.2
13.9,0.1
14,0.08
14.1,-0.45
14.2,-0.59
14.3,-0.73
14.4,-0.92
14.5,-1.14
14.6,-1.18
14.7,-1.29
14.8,-0.9
14.9,-0.82
15,-0.12
15.1,-0.08
15.2,0.22
15.3,0.2
15.4,0.08
15.5,0.2
15.6,0.1
15.7,0.12
15.8,-0.04
15.9,-0.18
16,-0.39
16.1,-0.63
16.2,-0.8
16.3,-0.94
16.4,-1.31
16.5,-1.35
16.6,-1.37
16.7,-0.98
16.8,-0.9
16.9,-0.35
17,-0.29
17.1,-0.24
17.2,-0.12
17.3,0.25
17.4,0.31
17.5,0.08
17.6,0.1
17.7,-0.06
17.8,-0.18
17.9,-0.45
18,-0.75
18.1,-0.96
18.2,-1.16
18.3,-1.2
18.4,-1.1
18.5,-1.08
18.6,-0.53
18.7,-0.06
18.8,1.18
18.9,0.1
19,0.04
19.1,0.12
19.2,-0.06
19.3,-0.08
19.4,-0.18
19.5,-0.51
19.6,-0.65
19.7,-0.75
19.8,-0.9
19.9,-0.67
20,-1
20.1,-0.92
20.2,-0.43
20.3,-0.65
20.4,-3.88
20.5,-0.35
20.6,-0.29
20.7,-0.18
20.8,-0.16
20.9,-0.04
21,-0.06
21.1,0.04
21.2,-0.08
21.3,-0.33
21.4,-0.53
21.5,-0.67
21.6,-0.75
21.7,-0.8
21.8,-0.69
21.9,-0.76
22,-0.59
22.1,-0.61
22.2,-0.02
22.3,0.06
22.4,0
22.5,0.14
22.6,-0.2
22.7,-0.18
22.8,-1.88
22.9,-0.41
23,-0.59
