1.680624,-0.35
1.690308,-0.35
1.70052,-0.35
1.710528,-0.35
1.720568,-0.35
1.730816,-0.36
1.73998,-0.36
1.750676,-0.35
1.760692,-0.35
1.77072,-0.35
1.780952,-0.37
1.790776,-0.35
1.800872,-0.33
1.810868,-0.38
1.820904,-0.33
1.83114,-0.37
1.840708,-0.35
1.851044,-0.36
1.861072,-0.35
1.871076,-0.35
1.881284,-0.37
1.8911,-0.33
1.901188,-0.35
1.911232,-0.35
1.921292,-0.35
1.931484,-0.35
1.940588,-0.36
1.951364,-0.34
1.961428,-0.36
1.971416,-0.37
1.981648,-0.35
1.991408,-0.36
2.001504,-0.36
2.011584,-0.38
2.0216,-0.34
2.031804,-0.35
2.041244,-0.36
2.051696,-0.37
2.061732,-0.36
2.071768,-0.37
2.081984,-0.33
2.091792,-0.35
2.101864,-0.34
2.111924,-0.36
2.121932,-0.34
2.13216,-0.37
2.141636,-0.36
2.152024,-0.37
2.162084,-0.35
2.172124,-0.35
2.18232,-0.36
2.192124,-0.36
2.2022,-0.38
2.212292,-0.34
2.22228,-0.34
2.232516,-0.36
2.241968,-0.35
2.252276,-0.35
2.262464,-0.34
2.272468,-0.36
2.28266,-0.36
2.292452,-0.36
2.302556,-0.35
2.312484,-0.35
2.322656,-0.37
2.33284,-0.38
2.34232,-0.36
2.352744,-0.36
2.362804,-0.35
2.372812,-0.34
2.383032,-0.35
2.392828,-0.36
2.402932,-0.36
2.412936,-0.37
2.422944,-0.36
2.433216,-0.35
2.442324,-0.37
2.453028,-0.36
2.463124,-0.34
2.473148,-0.36
2.483404,-0.35
2.493212,-0.36
2.503148,-0.35
2.513304,-0.36
2.52332,-0.36
2.533452,-0.36
2.542972,-0.36
2.55344,-0.37
2.563448,-0.34
2.573488,-0.35
2.583724,-0.36
2.59354,-0.34
2.603596,-0.35
2.613636,-0.36
2.623668,-0.35
2.633808,-0.35
2.643356,-0.34
2.653768,-0.35
2.663812,-0.34
2.673836,-0.36
2.684084,-0.36
2.693888,-0.37
2.703936,-0.36
2.71398,-0.36
2.724016,-0.37
2.734072,-0.34
2.74372,-0.36
2.754156,-0.37
2.764144,-0.35
2.774164,-0.38
2.784424,-0.37
2.79422,-0.36
2.804284,-0.37
2.814312,-0.36
2.824356,-0.36
2.834468,-0.35
2.844212,-0.37
2.854484,-0.36
2.864504,-0.37
2.874528,-0.35
2.884772,-0.35
2.894572,-0.34
2.904628,-0.38
2.914668,-0.36
2.924716,-0.35
2.934916,-0.36
2.944152,-0.35
2.954844,-0.38
2.964852,-0.35
2.974892,-0.33
2.9851,-0.36
2.99492,-0.36
3.004956,-0.34
3.014836,-0.35
3.024908,-0.34
3.035168,-0.36
3.044716,-0.36
3.055132,-0.35
3.065172,-0.36
3.075216,-0.35
3.0853,-0.35
3.095112,-0.35
3.105244,-0.35
3.11518,-0.36
3.125208,-0.34
3.135448,-0.33
3.145232,-0.35
3.155312,-0.36
3.165364,-0.36
3.1755,-0.36
3.185612,-0.34
3.195452,-0.35
3.205512,-0.36
3.215552,-0.37
3.225576,-0.35
3.235804,-0.35
3.245548,-0.34
3.25566,-0.35
3.26572,-0.35
3.275728,-0.35
3.285968,-0.36
3.295856,-0.36
3.30584,-0.37
3.315876,-0.34
3.325912,-0.35
3.336144,-0.34
3.345784,-0.37
3.355944,-0.35
3.366052,-0.34
3.376112,-0.35
3.386296,-0.36
3.39616,-0.35
3.406208,-0.36
3.416228,-0.35
3.426284,-0.37
3.436516,-0.36
3.445956,-0.35
3.456392,-0.38
3.466336,-0.36
3.476436,-0.37
3.486688,-0.36
3.496508,-0.36
3.506532,-0.34
3.516632,-0.36
3.526556,-0.36
3.536764,-0.36
3.54664,-0.36
3.556648,-0.36
3.566688,-0.37
3.576704,-0.37
3.586932,-0.37
3.596796,-0.33
3.606804,-0.34
3.616852,-0.34
3.626864,-0.33
3.63712,-0.36
3.646952,-0.35
3.656992,-0.35
3.667044,-0.35
3.67708,-0.36
3.687296,-0.36
3.69714,-0.35
3.70718,-0.35
3.717236,-0.36
3.72724,-0.37
3.73748,-0.36
3.74728,-0.36
3.75738,-0.39
3.767384,-0.36
3.77742,-0.36
3.787664,-0.37
3.797508,-0.35
3.80752,-0.36
3.817572,-0.37
